116	683	297	572	542	588
239	133	328	641	108	312
215	212	195	130	188	362
512	623	481	248	369	403
698	380	480	271	301	441
343	507	340	441	328	498
658	317	684	568	334	405
543	411	622	387	589	75
305	525	484	190	517	315
139	334	292	249	286	293
265	500	187	184	559	655
364	165	622	228	699	514
496	325	555	414	255	525
532	676	285	91	629	386
478	609	539	510	586	366
578	324	170	497	253	496
555	665	562	651	643	160
480	582	112	199	558	586
391	417	381	544	200	274
128	356	207	415	218	640
427	347	234	602	151	85
512	397	480	101	413	120
489	679	530	428	634	692
415	230	179	337	247	554
118	229	367	225	259	213
480	446	563	559	600	118
515	368	447	408	79	571
548	306	303	180	79	190
660	141	579	252	290	145
326	608	315	559	665	249
308	91	307	529	135	451
116	123	363	381	230	516
81	544	510	344	96	151
331	319	694	166	601	131
663	409	176	553	367	682
334	328	87	126	418	614
613	287	568	430	299	279
372	243	253	198	693	594
373	530	187	400	613	340
434	588	198	529	385	517
191	144	603	603	157	492
475	429	325	225	317	516
622	289	480	129	184	193
523	657	233	149	608	534
591	90	496	562	454	661
385	548	149	202	239	513
479	587	403	83	309	681
154	136	680	522	250	247
582	118	394	597	101	223
386	308	123	538	253	453
275	562	101	565	424	426
551	332	493	225	452	544
545	584	424	584	590	201
281	92	454	375	457	225
236	619	140	659	512	166
301	464	487	368	559	591
252	226	537	533	486	345
421	601	106	263	440	655
175	562	335	262	582	446
312	141	106	698	676	366
352	149	409	583	421	182
281	177	379	81	561	203
358	441	620	700	264	454
235	116	483	128	379	341
468	82	496	605	532	395
510	353	114	451	198	511
588	518	325	261	518	556
601	410	514	515	175	90
363	596	152	81	94	292
533	409	698	301	95	286
638	492	193	587	174	188
333	517	494	609	173	647
562	302	77	556	112	374
568	605	516	242	262	564
542	255	168	405	589	516
565	414	442	527	646	362
190	539	663	389	356	451
110	403	577	424	467	185
181	551	109	163	664	376
677	251	587	497	286	529
505	478	191	356	700	137
694	698	372	178	175	640
539	89	543	538	312	363
669	393	191	476	284	220
160	536	607	433	400	86
391	593	223	161	266	120
333	579	545	455	579	547
174	414	72	394	76	94
549	277	332	681	359	192
210	112	386	333	396	208
386	571	410	177	241	605
602	98	383	174	301	690
135	363	306	371	615	453
629	569	84	484	438	174
155	154	534	147	248	591
122	547	164	318	321	132
674	216	651	671	192	603
296	654	443	433	384	197
170	217	467	550	647	302
318	547	644	294	242	692
231	77	595	448	96	682
365	471	259	185	611	695
672	401	266	236	358	542
386	199	82	526	693	516
152	651	667	505	111	304
312	306	689	564	649	655
304	286	633	320	431	613
157	128	191	344	609	339
199	141	102	663	433	433
387	89	622	288	127	98
224	659	145	566	426	504
206	511	602	451	152	364
237	118	555	79	580	461
342	579	269	658	501	495
632	470	693	350	126	682
383	412	518	187	542	214
538	177	313	292	629	508
315	433	260	304	107	369
174	480	377	600	459	277
455	219	237	419	350	506
596	651	550	374	502	137
557	174	124	287	661	491
291	536	76	432	638	70
289	637	465	107	471	97
552	154	311	468	578	238
109	261	253	480	638	260
471	626	377	389	282	354
650	356	395	543	231	170
209	446	446	232	207	312
639	220	117	248	642	255
71	697	164	128	453	181
237	240	122	111	232	146
141	197	216	351	653	185
349	217	478	412	163	688
198	135	329	445	441	318
355	77	114	154	502	694
90	527	78	259	267	397
203	261	484	179	184	104
111	379	564	577	374	407
549	408	681	421	320	584
480	132	204	178	567	388
214	312	492	128	279	595
581	660	484	696	519	526
258	89	675	578	549	514
112	164	444	363	603	164
230	98	512	605	512	464
340	669	240	88	618	515
257	370	570	658	531	151
538	636	659	338	283	513
218	631	87	344	117	340
320	283	466	635	531	110
658	110	409	491	101	579
644	314	116	577	539	337
673	446	453	163	534	593
646	225	287	329	97	174
243	236	186	118	447	577
269	327	82	87	553	329
203	91	281	561	653	249
329	274	686	245	141	663
92	93	126	207	683	123
271	332	341	522	192	533
595	215	580	176	109	431
120	312	617	159	666	621
636	367	355	303	165	275
687	181	355	88	194	245
591	443	309	232	412	509
256	198	75	380	560	686
430	472	274	327	84	356
622	656	486	324	538	280
477	521	445	492	501	530
470	606	363	641	502	390
414	235	659	379	638	515
574	378	601	418	307	525
431	680	127	514	248	565
429	651	194	564	174	87
679	577	589	189	125	510
579	127	536	378	93	491
322	577	420	144	220	276
318	208	332	587	362	240
447	238	476	366	686	431
507	464	170	189	666	212
375	128	218	679	96	665
568	604	628	252	395	184
673	271	142	186	561	226
596	228	500	372	676	502
322	505	528	81	269	438
232	183	419	668	195	601
233	463	135	124	235	573
548	136	461	648	300	657
467	357	252	277	499	437
126	320	642	444	586	392
515	94	368	155	111	585
382	572	154	228	279	626
481	485	561	194	292	189
184	112	259	641	602	334
264	632	253	490	258	206
565	157	633	500	430	553
231	225	584	433	382	238
95	447	478	213	459	121
355	383	240	608	187	343
570	522	95	435	233	696
242	237	238	288	657	430
465	542	167	183	76	213
624	666	573	175	563	503
145	673	177	555	181	575
628	433	155	696	509	188
640	107	356	233	253	558
648	242	501	464	579	489
414	562	132	329	127	81
690	377	286	355	245	212
493	632	260	679	566	172
186	651	124	129	527	213
327	139	547	251	501	578
653	97	199	360	650	490
274	594	303	194	386	369
231	114	125	189	547	426
650	301	393	124	629	197
622	400	468	504	558	399
289	223	332	168	462	188
81	627	77	529	293	115
638	151	170	225	658	447
264	648	460	143	651	410
331	660	125	262	545	660
143	125	371	274	409	263
146	454	384	622	587	547
363	520	285	132	285	396
165	661	454	586	634	539
590	92	468	652	537	185
162	616	463	459	455	682
375	196	680	277	230	442
506	193	429	495	577	258
127	146	462	260	361	216
495	595	284	99	458	375
546	175	344	157	557	435
127	320	486	647	107	273
486	127	486	506	620	254
242	554	348	171	599	406
568	580	478	407	687	440
565	70	427	455	218	106
70	370	647	670	451	324
389	528	146	252	367	650
142	574	145	298	146	696
80	519	341	481	525	294
688	631	383	620	331	451
571	217	561	466	95	515
373	515	543	682	578	624
373	107	441	535	282	494
458	228	184	375	635	444
220	116	147	394	226	244
185	680	597	245	214	193
663	681	500	324	182	587
220	89	70	199	230	319
377	201	268	220	199	517
510	177	125	339	127	232
587	603	570	248	557	387
146	213	371	401	282	612
124	405	128	205	158	271
119	103	434	107	486	104
538	569	692	332	599	676
683	244	258	421	270	255
189	279	692	130	579	434
280	139	262	74	286	294
607	235	135	611	389	571
538	127	170	646	296	471
699	554	670	611	91	356
393	101	107	219	113	113
570	131	468	299	337	87
356	668	130	467	581	502
497	318	207	311	277	98
403	606	341	125	78	617
680	159	681	117	367	573
312	191	519	504	505	518
163	245	150	405	128	260
435	619	469	344	276	499
121	482	292	450	595	583
211	674	206	383	390	261
146	292	483	467	169	578
432	248	547	510	666	545
219	289	469	670	88	139
615	192	356	124	392	662
587	560	447	678	174	313
401	542	78	670	332	373
681	340	281	114	89	101
145	689	201	327	412	442
150	432	82	516	173	181
210	432	682	492	212	486
687	403	435	491	644	692
188	334	561	579	269	275
513	627	430	663	552	456
477	670	117	157	480	335
660	431	692	386	497	410
163	516	540	196	208	431
135	471	246	326	323	575
674	99	412	472	457	511
453	113	372	145	382	621
511	175	430	464	314	654
128	338	600	432	594	191
160	109	157	323	425	509
77	543	374	80	524	327
387	416	194	295	563	451
605	615	478	161	181	385
654	189	353	480	198	535
404	555	522	209	575	528
322	216	347	515	242	333
605	628	330	598	616	142
506	668	405	438	332	472
530	169	524	446	335	608
636	190	602	655	202	265
87	579	334	105	625	97
162	502	412	257	546	155
550	182	113	373	300	532
329	204	514	397	224	281
674	171	671	676	239	124
645	330	431	407	632	398
116	638	636	139	256	276
653	438	153	700	562	553
241	236	484	633	94	384
84	653	169	485	414	466
414	568	314	647	446	492
273	371	695	440	74	505
550	154	643	162	640	318
147	225	443	223	468	542
646	550	165	363	190	508
476	507	140	457	96	603
446	389	673	199	467	118
153	266	256	264	474	573
465	652	295	388	596	537
81	424	608	425	676	115
398	101	358	511	283	384
257	295	606	180	546	184
321	165	630	101	240	395
361	468	213	562	417	352
698	629	677	141	469	141
456	681	463	514	104	113
224	90	497	90	506	547
529	241	590	585	602	322
383	382	681	418	85	106
170	641	479	507	203	248
369	340	403	373	644	621
699	319	320	229	640	439
558	336	261	365	222	487
342	175	129	423	531	167
146	101	310	549	600	488
495	615	538	352	529	411
676	112	507	413	252	178
526	683	262	302	578	674
544	115	550	609	288	330
338	459	610	263	210	208
164	389	671	274	581	428
368	614	305	487	429	196
484	226	421	488	674	604
380	242	459	182	474	98
659	674	372	694	411	362
80	178	601	362	668	688
663	300	185	373	352	481
538	498	447	283	120	172
409	584	136	435	135	213
235	562	384	498	115	129
678	545	406	422	539	473
426	115	407	473	284	518
87	648	415	428	221	659
84	500	99	129	338	259
389	337	140	390	398	320
154	513	482	590	436	540
499	690	304	610	116	628
497	319	75	602	633	122
197	73	263	216	560	227
343	355	340	190	90	527
399	95	178	553	520	599
397	565	251	430	269	450
390	263	658	499	516	194
643	591	113	404	498	241
222	301	661	90	128	356
229	202	115	304	382	422
525	136	288	248	653	283
402	575	153	439	516	501
426	387	99	454	129	327
79	472	197	260	305	578
430	159	321	278	79	315
640	132	390	290	660	164
321	237	267	603	114	682
527	515	371	626	331	485
267	293	526	595	332	87
601	420	103	538	678	502
126	79	514	447	162	320
500	593	501	127	598	648
376	488	528	471	362	560
142	436	506	442	568	568
372	132	420	170	654	152
421	500	299	480	342	547
597	83	325	622	253	252
178	445	624	516	394	271
178	697	80	206	680	438
135	353	277	192	365	159
673	406	310	642	139	105
501	417	220	359	597	626
87	203	520	361	568	255
556	395	227	580	224	475
78	493	128	464	654	575
280	585	632	666	474	242
383	113	173	438	613	589
252	511	678	216	160	475
178	373	108	375	143	603
687	646	228	231	97	231
306	316	571	494	575	180
295	513	478	452	516	390
438	417	392	407	332	132
576	215	629	349	637	283
586	274	365	88	320	229
114	613	381	646	120	202
433	358	257	202	76	665
700	638	538	221	206	691
125	646	504	223	395	187
550	160	358	295	426	316
637	405	517	149	510	610
630	654	151	604	624	612
204	431	92	189	573	658
363	669	380	636	196	233
395	245	127	461	327	661
429	205	236	397	349	222
560	654	222	443	113	553
175	303	679	143	325	343
598	266	494	449	659	292
594	455	178	93	566	103
347	355	692	331	621	546
339	279	621	509	531	250
494	509	116	650	581	521
138	682	537	509	580	522
608	448	140	238	669	124
164	552	487	447	546	495
627	650	692	597	77	530
295	248	673	365	547	476
599	309	432	312	80	422
489	331	269	219	383	128
219	265	333	130	559	287
498	458	675	654	558	90
330	274	233	357	376	244
268	406	398	141	576	471
96	483	488	287	539	280
176	409	680	448	323	448
535	351	253	374	107	509
114	532	605	260	168	417
663	198	347	686	413	303
487	595	152	594	689	304
371	207	489	335	533	384
669	561	287	579	239	182
379	92	441	501	580	164
453	585	275	316	664	70
494	158	73	221	375	354
367	448	344	125	285	626
277	513	78	547	533	210
112	539	374	652	425	96
634	474	677	97	482	132
163	249	352	220	442	622
653	289	138	221	357	86
419	246	624	231	413	681
140	691	558	295	489	214
297	479	488	563	212	684
70	318	265	357	618	514
437	426	189	258	391	422
579	325	84	310	222	166
123	184	420	125	294	220
126	541	632	594	170	271
351	242	81	254	390	435
465	244	109	397	415	577
79	93	374	579	285	662
487	305	600	427	294	100
325	281	585	295	134	384
506	234	589	271	107	442
695	349	473	656	599	245
248	524	659	370	523	441
176	337	655	643	643	690
339	235	527	687	303	692
134	673	641	535	474	603
530	568	142	512	442	340
237	604	101	162	505	170
399	521	336	451	501	638
424	302	118	566	564	197
462	311	676	372	437	277
407	230	365	113	223	677
248	543	675	633	267	457
660	470	392	121	206	509
692	190	242	200	279	170
394	112	350	423	378	77
194	517	531	137	680	517
433	139	530	263	444	480
382	675	183	602	696	361
673	649	250	652	430	559
376	132	455	221	132	406
107	401	609	367	209	678
437	73	651	93	182	411
563	145	237	651	458	662
176	89	592	324	634	208
648	127	684	408	163	264
476	440	594	497	75	276
509	441	224	239	690	639
129	632	559	246	617	272
109	259	643	300	280	372
369	560	199	97	593	673
122	430	590	633	552	212
440	385	610	596	108	207
270	220	96	536	697	607
431	602	218	152	390	683
391	486	352	456	556	121
416	290	349	578	283	297
143	658	528	532	170	380
175	560	176	643	213	242
327	330	656	266	628	320
522	325	196	697	531	377
683	440	510	117	553	643
396	467	291	310	483	265
475	471	549	376	459	449
491	540	305	224	229	334
207	484	302	331	598	117
395	230	345	613	436	291
267	659	632	386	203	338
262	157	556	146	305	181
435	348	196	398	700	259
353	379	414	453	335	138
697	609	560	487	154	510
211	215	547	328	466	304
513	293	671	214	381	689
524	333	434	171	446	584
253	579	210	211	474	558
347	258	418	592	81	375
394	241	88	246	462	375
116	315	626	472	691	374
247	316	579	619	272	252
214	274	620	304	290	609
358	409	635	90	520	625
204	151	204	689	641	460
663	471	698	233	627	122
619	290	81	124	204	499
201	99	287	352	443	101
300	269	444	609	377	690
256	354	614	203	650	426
567	426	163	334	155	404
518	620	389	666	579	239
543	362	305	363	494	248
334	456	333	384	380	231
90	232	316	109	269	676
208	266	570	277	521	498
434	186	531	276	357	617
594	497	648	278	330	659
223	311	171	642	477	295
640	134	462	360	672	278
311	77	664	72	323	344
428	433	313	346	171	324
696	293	290	351	481	610
696	239	342	169	271	224
328	559	376	84	226	108
260	203	588	394	641	79
269	137	558	324	459	542
84	137	213	639	515	240
409	463	375	200	83	229
680	181	627	603	217	103
215	648	252	572	556	161
590	102	294	197	155	311
682	387	585	226	123	121
541	528	554	194	467	337
585	339	573	117	425	295
173	678	377	658	236	128
339	160	204	432	515	265
438	564	210	223	123	177
273	283	394	369	545	251
278	666	232	294	609	342
599	586	601	599	110	640
494	388	588	308	684	215
369	208	618	348	344	586
464	238	200	478	232	277
134	90	271	651	653	141
592	403	543	375	478	252
173	450	101	450	159	364
362	641	86	699	598	577
478	111	149	539	150	396
504	677	406	280	115	617
295	328	412	370	361	397
666	366	362	515	612	320
177	86	535	583	402	623
498	429	649	334	159	164
79	216	635	417	405	330
700	162	157	509	636	554
366	415	490	436	166	269
655	246	589	619	679	655
164	457	107	92	644	158
674	273	686	550	442	345
620	286	496	514	460	657
495	293	505	694	439	649
435	277	321	251	301	246
678	191	463	630	101	380
424	324	698	461	399	237
514	196	564	499	154	324
185	314	249	112	96	194
467	195	74	418	105	336
88	341	162	131	428	175
324	382	593	281	183	195
137	388	479	657	673	296
277	457	532	321	120	87
677	458	469	699	639	576
172	564	377	380	379	508
513	699	240	97	149	655
416	679	523	188	404	692
512	688	74	456	566	526
548	665	133	619	580	472
147	156	645	568	375	601
81	116	640	651	463	201
334	180	343	293	202	240
153	357	221	446	433	314
626	567	583	461	300	417
175	198	664	553	594	562
341	615	491	379	95	182
602	264	134	392	590	423
563	235	90	497	201	90
390	387	503	284	134	653
82	452	130	585	472	615
279	422	422	543	529	221
199	328	421	609	690	506
470	75	455	276	420	449
687	186	255	439	461	359
312	542	339	486	73	102
148	279	363	113	137	522
166	491	145	180	70	667
632	694	79	341	302	196
470	532	535	379	412	483
97	532	521	478	355	653
674	672	623	371	336	388
379	124	556	175	573	422
512	667	448	691	71	368
689	346	85	209	439	251
271	497	535	663	346	449
510	508	436	513	672	465
595	278	84	326	643	236
322	377	390	583	578	586
675	534	539	451	81	556
235	489	107	600	664	258
333	121	265	97	314	258
470	285	582	638	420	171
72	159	604	304	672	561
121	513	369	454	356	584
397	241	261	596	583	126
428	441	402	570	300	349
180	118	389	234	646	570
402	238	72	576	311	234
299	386	185	651	321	392
447	631	235	349	82	696
631	140	260	264	471	82
120	408	540	459	415	642
614	441	262	577	328	145
390	328	354	521	89	155
297	160	423	674	593	141
290	136	466	586	421	192
672	532	329	587	578	643
137	684	175	316	409	399
366	359	138	82	617	528
83	474	681	520	435	641
331	289	135	156	472	672
303	698	508	254	332	616
669	370	577	122	199	452
222	472	619	266	466	571
348	193	580	83	271	360
198	87	177	463	447	292
163	356	558	624	267	661
326	481	525	224	156	500
422	362	280	567	587	432
663	79	84	544	640	476
244	533	680	628	576	525
102	201	219	692	94	552
201	577	696	391	422	670
546	614	185	206	620	661
285	162	684	288	567	454
271	277	310	162	655	182
199	559	542	669	364	340
357	698	552	437	271	220
156	546	625	574	286	248
186	448	387	167	596	172
491	173	411	527	630	380
480	294	120	574	582	91
440	205	418	116	235	519
689	407	482	157	258	675
477	390	142	525	419	446
516	224	642	417	611	184
251	335	315	335	373	393
138	497	174	386	154	372
157	576	692	127	117	453
312	308	337	215	191	507
109	118	325	257	205	586
466	699	86	432	382	310
303	363	415	638	113	96
435	227	559	625	277	188
510	483	323	610	179	367
281	568	651	530	402	645
223	440	117	104	314	405
514	408	246	568	546	239
381	560	532	240	199	629
621	291	629	101	328	254
388	382	496	343	304	444
379	203	492	501	301	103
572	126	644	631	500	242
585	499	584	389	607	136
520	334	641	666	407	373
467	435	451	301	336	372
597	545	697	78	189	215
683	545	152	354	223	541
679	485	544	576	297	91
384	505	203	467	590	548
143	256	421	612	626	430
385	344	385	622	256	375
170	522	501	374	629	371
466	635	652	532	310	377
124	354	185	646	621	242
145	662	465	320	306	303
119	479	383	651	122	281
600	234	545	312	576	330
242	594	576	654	312	288
475	346	446	557	671	570
147	252	187	386	317	537
414	573	415	494	171	272
120	598	539	340	367	399
131	140	210	398	674	341
79	507	205	551	216	291
424	90	659	244	268	541
241	171	210	353	106	140
143	524	158	346	485	232
555	672	591	491	685	451
300	171	435	486	666	515
116	79	216	95	271	607
129	432	314	215	558	519
111	584	198	201	668	625
161	357	598	91	416	326
654	522	684	534	305	175
179	353	473	342	597	692
290	571	529	625	366	224
107	604	218	404	527	428
455	191	283	339	562	228
499	397	416	166	354	539
73	397	697	338	124	208
362	545	301	322	450	419
291	183	462	92	70	616
233	115	278	441	280	184
621	308	691	404	159	302
536	136	381	357	324	582
201	424	447	396	649	188
79	593	510	602	562	382
86	638	669	272	77	94
483	220	217	649	157	365
83	214	201	698	150	171
103	176	70	445	682	81
657	261	570	262	500	615
127	373	650	215	395	665
188	364	170	223	186	434
691	387	591	86	312	666
584	686	166	411	489	314
137	342	276	96	607	204
368	606	695	96	568	281
453	142	134	566	605	435
80	685	514	206	175	460
603	429	204	604	510	695
406	253	662	579	444	149
132	537	144	138	673	333
491	683	419	435	674	689
525	331	641	506	599	172
202	221	471	439	257	422
108	215	295	293	666	498
646	639	369	533	561	193
502	599	581	567	623	284
148	482	462	264	338	124
608	356	251	284	700	208
591	157	537	293	454	536
447	120	444	494	359	180
659	302	78	581	635	155
281	298	266	347	674	514
389	211	364	152	562	699
423	542	669	578	243	622
597	415	347	442	237	520
92	674	370	699	216	466
660	613	623	627	426	298
379	128	610	553	459	387
555	215	638	450	676	544
368	699	454	451	356	286
551	418	560	368	256	619
111	358	677	185	300	269
679	415	468	685	700	232
490	647	223	413	281	159
356	439	258	328	479	460
345	405	111	211	239	586
170	248	526	275	302	319
153	689	568	383	615	278
189	698	665	516	131	137
219	281	164	514	489	291
376	643	182	298	493	504
364	81	555	144	190	139
435	683	569	442	313	376
544	571	316	478	78	77
684	495	451	674	520	89
548	397	286	700	565	371
277	165	546	498	556	283
547	139	499	195	646	496
384	554	424	287	565	474
468	399	304	497	456	257
352	175	142	652	574	696
288	697	512	621	206	698
509	306	109	108	215	137
686	338	611	76	675	386
563	412	693	404	310	262
312	238	391	255	326	288
72	428	321	119	382	371
524	391	298	287	562	358
113	75	259	115	239	372
240	121	534	605	117	450
668	591	366	411	211	612
666	295	412	325	295	143
635	662	579	85	412	401
231	175	466	343	86	513
528	145	349	399	154	172
104	278	684	99	216	100
88	673	162	101	176	655
640	165	267	209	369	204
656	583	186	213	681	344
625	600	575	436	252	80
309	230	565	331	578	169
643	533	639	85	699	344
545	407	525	132	141	682
330	98	78	376	253	357
330	571	455	680	686	453
652	651	637	92	199	284
456	604	366	467	410	586
383	621	213	380	187	538
471	115	308	583	433	470
159	128	184	492	658	162
246	234	103	510	151	415
485	652	386	145	397	371
105	524	667	682	426	490
580	557	476	605	276	194
92	606	538	307	432	373
406	208	583	657	198	556
253	391	315	578	133	372
117	454	642	636	140	693
327	74	253	449	91	679
509	299	687	681	505	584
106	494	88	284	190	338
700	387	161	652	686	351
470	414	259	258	170	267
571	110	170	642	206	421
623	685	354	72	332	250
331	265	266	446	189	594
449	409	360	297	209	471
141	212	599	688	121	519
323	283	155	95	119	350
499	256	211	578	691	401
76	635	279	245	506	164
653	169	375	259	511	356
355	390	138	333	441	466
315	369	516	592	369	271
440	412	284	549	252	397
156	276	589	611	512	331
363	188	173	258	310	313
540	436	416	238	427	683
608	121	323	556	501	692
333	132	232	492	507	243
362	381	158	111	498	678
670	503	239	599	298	468
558	193	169	636	317	513
122	357	217	195	630	384
303	177	108	432	195	507
460	509	547	651	222	619
105	496	497	653	321	82
362	179	623	463	588	153
220	637	474	693	458	260
651	624	105	107	92	123
493	115	574	463	104	587
204	130	661	71	489	117
225	396	524	548	224	506
319	574	484	127	123	507
273	81	132	250	111	448
552	179	259	201	333	226
414	298	548	378	584	140
432	516	650	455	682	603
449	398	575	281	327	78
196	73	434	590	151	189
605	642	375	135	335	386
678	186	256	190	524	318
637	178	346	560	281	82
500	465	671	311	306	365
152	577	280	318	140	651
314	523	409	344	628	107
427	640	581	503	632	191
104	605	129	595	217	456
380	474	517	326	261	135
546	617	539	360	215	601
235	551	608	552	553	411
360	76	561	96	256	695
342	636	371	523	174	624
230	339	127	616	378	90
100	223	285	531	185	473
350	382	297	593	585	135
545	201	123	160	299	183
678	181	293	180	534	397
328	650	524	95	210	379
568	553	215	633	256	224
619	575	198	149	359	613
92	570	108	259	488	480
179	88	518	638	167	356
290	308	648	165	550	695
361	206	323	686	498	273
335	259	155	521	275	329
660	564	240	227	405	602
405	120	580	526	115	538
189	229	640	539	260	327
209	425	486	604	89	166
248	420	251	403	173	563
674	330	532	412	316	125
562	564	219	169	668	335
427	318	264	698	377	667
516	450	561	571	359	162
205	435	471	571	212	332
246	126	436	127	222	532
148	479	308	94	316	579
166	442	160	665	691	666
178	214	462	98	324	454
254	304	467	300	424	640
531	368	394	445	681	368
266	632	296	289	278	377
295	670	451	110	697	554
300	273	475	294	654	555
557	77	114	358	325	596
133	295	647	137	152	658
254	604	251	170	650	467
620	304	303	192	430	688
633	73	202	79	399	466
620	629	474	260	394	213
193	576	300	444	281	346
653	403	471	604	393	582
302	132	343	578	104	466
552	413	216	404	233	156
208	91	297	123	438	372
226	618	605	576	387	352
161	322	399	604	132	144
642	156	296	464	695	529
541	350	563	199	577	137
554	123	317	462	542	675
234	100	563	485	488	261
515	334	548	621	276	509
113	649	127	591	140	630
663	308	657	531	501	380
431	73	300	463	378	192
501	636	240	566	302	429
548	212	239	138	305	85
323	694	118	459	225	413
429	624	73	221	316	401
174	276	387	442	177	137
672	653	515	699	350	266
73	682	589	564	678	365
519	310	196	283	424	174
499	219	214	553	526	319
680	219	320	353	76	302
637	446	688	72	699	229
398	600	324	91	132	258
317	297	415	543	141	352
564	78	296	382	481	451
154	304	227	70	664	571
232	168	565	586	669	649
507	260	288	161	689	174
205	499	373	270	324	547
156	378	527	342	511	151
380	548	310	113	660	325
101	354	628	128	627	592
481	342	101	224	431	370
422	88	662	577	309	382
258	188	215	102	303	605
455	659	127	375	276	262
618	108	402	251	545	103
645	637	689	148	454	507
289	332	591	671	251	333
257	330	453	581	191	651
170	274	202	400	564	102
252	364	601	428	558	307
415	379	556	241	417	98
652	553	75	279	101	340
186	650	384	312	483	106
677	604	74	582	94	218
484	276	234	574	208	270
269	374	598	505	159	103
656	338	581	292	235	609
213	172	603	430	693	570
298	319	263	90	461	676
139	648	447	537	83	517
437	374	563	284	525	408
159	424	446	439	394	364
164	607	363	345	614	402
195	414	598	659	293	366
408	634	510	313	395	330
434	119	470	231	643	610
191	350	106	164	346	308
454	428	668	460	474	228
268	319	442	351	522	361
454	652	285	373	418	356
627	352	499	275	256	401
243	196	639	329	399	255
645	269	240	371	623	697
322	219	220	188	87	365
654	609	573	325	520	84
557	224	331	533	637	661
217	99	395	690	186	435
400	264	338	203	490	105
184	606	313	318	206	356
404	481	506	336	604	156
342	698	149	142	110	676
562	82	198	585	179	268
444	186	585	470	667	130
532	414	401	174	617	680
516	155	326	238	491	507
464	398	373	250	627	282
414	655	674	652	126	694
159	159	441	127	670	231
587	524	120	116	80	347
323	329	195	498	492	456
153	569	687	448	462	104
644	509	447	299	183	324
253	656	348	625	487	183
294	399	244	98	401	444
189	481	95	134	123	563
342	450	680	473	118	308
81	391	83	335	700	605
395	207	162	362	103	134
185	347	635	609	129	85
90	698	168	226	313	374
329	392	87	202	113	658
212	186	534	398	478	461
212	613	120	599	229	208
412	101	309	219	108	249
177	70	122	468	181	530
689	264	79	272	189	108
136	92	563	196	689	300
565	129	441	641	90	290
646	523	88	670	362	484
570	422	164	442	459	96
88	163	406	223	495	200
266	437	339	513	401	451
618	383	325	319	651	333
458	394	624	592	386	94
696	470	394	474	104	122
633	344	569	626	236	569
376	551	443	593	179	614
123	484	411	115	482	106
488	456	371	438	689	646
234	412	549	105	285	646
392	118	486	542	111	451
259	87	641	561	372	627
316	506	576	117	347	489
246	604	635	110	448	162
242	373	533	167	292	439
273	513	234	115	240	283
269	521	164	519	466	90
651	264	302	435	221	212
496	257	291	386	529	167
667	614	363	337	76	421
520	258	89	517	699	456
173	211	503	426	88	689
394	674	398	303	554	430
474	698	634	397	420	192
497	409	540	396	72	418
300	599	249	591	516	131
370	438	463	171	386	452
450	272	89	347	506	92
