50000 9986 10001
974	3318
4558	8523
3564	4610
8274	8742
916	3546
2928	1607
7085	614
557	9443
584	8147
5781	432
9293	8722
6958	7457
6124	8409
2193	4606
1034	4716
5469	9359
3349	4198
5033	7969
6163	4344
2565	6479
8430	5122
7300	1335
8282	7109
6845	3963
8970	1645
3245	4912
9007	9980
4705	3663
6895	5492
5766	5582
7956	4802
7614	2492
5898	2809
636	4396
4826	9953
1496	7808
7930	2071
5006	372
9312	2874
5076	2149
570	1690
3423	3345
2557	8470
1124	4860
7603	4616
5771	2075
7881	3628
4229	5825
8327	9512
9419	3415
5151	5477
4594	2748
7586	1468
5674	73
5476	5216
6423	8690
8363	5539
7854	8667
5390	8065
6966	6259
506	4470
8018	5894
8735	8442
3404	7806
2616	9946
7206	1887
384	68
1180	5324
9153	9828
5321	8173
8168	1578
9804	5598
9591	6168
307	7984
188	2189
315	9368
397	5937
5168	2793
3168	62
9933	2109
2494	3413
935	780
3114	2048
1981	7902
7889	8326
8992	2541
8665	1879
1115	1579
6369	4485
1667	7727
5175	9404
3448	7083
6825	6266
7187	4247
5569	8845
4640	6776
6066	9050
514	1813
8472	8672
2643	474
3824	4994
2655	2445
1440	6632
9732	253
2260	1843
4851	4657
9675	81
3378	3913
5896	4373
9551	8723
8340	4142
372	1344
9111	387
5175	7647
6340	9731
1406	4261
465	4380
7193	3484
5343	277
8823	442
3072	270
4598	9256
9159	9574
7845	3938
2644	4908
231	9282
3094	3719
5477	7887
6612	1055
6526	5577
3338	8708
6681	3474
2118	6527
7679	9418
1594	3833
1304	7182
1885	2203
143	6052
4422	391
387	5919
1360	7105
3691	5836
7811	1932
3531	6747
2183	5414
3301	8882
7476	9660
7261	2744
5015	2138
1004	8307
5778	9301
2899	6610
4579	6827
6901	6456
1409	3046
1832	7581
3681	3230
3329	8837
1662	1353
1654	5765
5920	4597
379	649
2346	2312
9617	5661
3414	1621
8058	7424
7902	6678
8063	8610
209	4540
1704	1198
8321	2213
6769	1272
4693	5492
7654	6275
3711	3532
7882	8743
7579	1802
9917	600
980	3159
314	2661
9303	315
7482	5606
1028	686
9211	2443
3968	5118
4717	712
8638	9991
9785	3985
2732	5772
4450	6208
8837	4354
3822	4535
87	5978
1477	9417
2869	7178
86	8470
9882	4946
3761	7533
6073	8851
862	3945
2347	6255
2397	8375
1708	3636
6140	8968
1874	3965
8474	1161
7655	3158
3176	9096
3805	8379
6859	7506
5134	2126
1433	9819
4904	2460
2200	8184
8225	8798
9227	4999
4770	4415
4807	9368
5373	617
7977	7670
5056	6049
8384	3164
1779	8209
2491	6169
6585	174
1928	6103
5473	354
9972	3212
8397	845
3317	7573
7385	6635
8562	1127
9022	5556
402	8320
31	2527
2945	2612
365	4671
5535	7286
7580	5836
6580	158
1308	7894
351	4680
4385	6862
2801	7973
7880	5103
1280	1258
8259	5407
6170	8801
9708	4953
1304	3269
8342	1944
3047	5120
2604	8008
1288	2367
196	4412
641	9068
8949	1033
6852	2298
5020	5787
759	8196
8433	523
6721	9919
5567	4513
3921	3727
2309	4122
6893	1779
9846	8757
4431	3621
3546	417
8136	8781
9982	8409
9477	5633
827	1756
2105	9796
5491	29
5027	7938
2756	8825
590	6127
6395	8958
9410	6594
4209	5401
9363	7001
4682	9677
2472	9924
3336	6759
3229	9221
1745	6614
3635	3334
2371	6511
2957	8834
3521	6358
9156	5208
5437	9447
3247	419
7043	8005
9979	5678
553	7929
7046	5812
2716	1321
4636	5896
881	6140
7118	1218
7760	4074
9752	2108
2794	8584
656	6237
8134	5528
495	3495
5993	5265
679	8672
1985	70
3291	3524
7867	5787
1448	703
7480	5520
4410	6545
3792	7052
6662	8890
7263	580
9911	7640
6115	1402
5825	17
9559	5591
8618	9410
4161	6536
6677	4635
3055	5422
5921	5010
9826	2263
774	4370
6511	2235
3865	146
8592	3406
6191	2343
3836	9495
1375	2010
3067	2022
4656	4617
4608	950
512	648
3373	6827
7665	8687
8104	9278
1698	6561
8988	8731
179	4863
2220	4906
1477	6182
2041	5304
7563	5318
8860	4510
9793	3867
1426	8325
1765	6238
9677	6038
4573	9830
9409	6244
3769	5567
406	363
5020	8290
1192	2182
3406	2746
2353	5908
2136	3329
9912	653
9630	7215
3642	3354
6641	2101
9829	1166
4577	7654
9282	277
8646	955
1368	2206
4096	9433
9667	2974
8435	8551
8808	3473
4809	2122
4816	3211
7007	8118
6515	2236
4483	1832
761	9987
3448	5112
2267	9204
6487	3258
6089	840
2981	1216
4625	8642
7625	9769
6304	2169
7054	1482
1037	135
97	5373
6487	154
1937	4471
4365	8667
9354	8718
3628	6349
2259	3972
8407	4152
9559	6118
8813	4321
395	1353
8568	1712
1208	7404
2199	5398
5247	3513
2786	720
6973	373
132	586
1302	3518
747	5600
6467	9823
9256	2596
1283	8537
2935	4926
5793	3907
858	9619
7379	6537
1598	4769
3105	8871
5899	3079
7405	4588
5245	6893
8183	28
982	1107
7392	1878
2020	4746
5938	2513
441	1542
4001	3783
3691	6747
709	6435
6283	2177
708	4964
9687	7753
5090	6200
701	2152
5495	9057
6212	4918
2066	6881
9247	8661
7083	3056
6358	1837
3010	8052
2784	7154
6563	7899
2683	2060
87	3700
9741	2563
4173	5460
8274	3396
3421	6724
5981	5819
8710	5292
393	5752
8127	5934
1522	9351
1814	8871
7324	9303
3727	5141
8851	3726
3973	8037
4779	6177
6704	6614
9714	5254
3935	4290
5327	4867
2402	9089
9305	8544
4316	7697
8444	8362
7516	2148
2214	5633
79	8838
729	7839
8723	9296
8233	9717
8664	7694
9505	8625
4166	6708
5665	6514
4265	9863
8103	5181
4990	503
8022	3256
6365	4541
4256	2792
6270	4687
9128	8148
1804	1797
3473	6033
3782	8755
6810	3014
6496	433
8662	4393
8187	6662
1410	692
2640	9877
5745	1988
5781	1865
7277	364
2441	3171
9740	51
298	5025
4956	7829
5981	4616
182	7301
6889	8444
3363	6242
4618	4840
5698	1218
7301	8634
8676	5022
2758	6796
6573	6337
1858	9253
7510	8059
6008	9900
9114	2588
1831	1307
3411	90
8138	4475
3504	7739
9847	6746
2963	277
8586	3253
467	1347
5296	5545
4788	5063
2793	7093
2205	7889
791	5816
8682	8318
1617	455
3844	3219
9735	2521
3064	1930
3001	9695
4137	521
4006	2010
7940	9684
6343	8831
9374	3163
9145	8492
9769	632
374	8439
305	6462
7899	2506
8659	3825
4695	2917
1863	6696
1765	6772
1963	4978
9106	3619
7890	1039
978	1414
5456	6399
6836	2146
198	7180
6142	8044
8446	6877
6172	5586
3595	707
9067	1679
477	3005
5216	9360
5244	181
166	6404
2605	7778
9795	3455
9302	5108
8979	4643
2178	1873
7469	4945
8723	2406
2939	312
5776	1102
5908	7006
6926	8001
3778	7823
7801	5131
9929	7403
4798	5865
8150	6219
4543	8876
2614	8392
4058	3317
5245	8512
7439	2682
3174	5638
2550	8801
5721	8440
181	8224
6403	5791
9450	9907
4750	7056
3759	694
5957	7416
3624	7734
4767	1260
5125	6299
315	8313
6056	217
2432	7746
1557	2013
2869	6855
1553	3161
359	7697
6968	2301
4173	9082
6835	4889
8359	291
9453	8996
6530	6250
3126	9778
9204	4430
8658	4207
141	8128
9110	8863
7092	3501
3065	6564
2039	8943
9315	4005
3474	3877
5399	4757
7373	8542
5436	101
6772	8534
9029	7891
4116	1030
2233	3608
5644	5144
5912	4323
7965	2270
1699	7625
5380	1009
9256	5343
3113	1844
5314	3278
5916	1549
1908	4103
106	6009
5166	9192
2754	349
6584	545
9480	8013
1340	2749
2315	4214
9244	4713
675	9567
7229	3695
6167	6998
3013	6352
2523	9382
1797	8329
922	7184
4821	9180
4077	7107
9092	7713
7254	8175
3567	849
7507	936
8466	789
5097	8311
3168	4513
3644	9414
7028	7785
1252	2259
5849	5622
2291	9724
7765	8612
4838	5265
1127	1573
1594	5120
9574	552
8189	9361
6348	7699
4779	7677
1786	2725
5086	6416
464	397
4620	9322
5797	4745
2269	2346
6139	8039
4006	1892
6647	5616
9975	5104
4193	3845
8452	3923
2416	7101
5855	8514
6013	9968
2411	7322
1346	3877
1574	4413
3413	566
1475	6212
2846	4612
6633	9799
3951	5159
55	2652
2227	4958
8911	4659
4650	2740
5598	2185
8675	2739
9848	2145
595	3369
4325	4887
4867	2350
9799	868
1284	1348
1149	7772
287	5363
1016	9785
4341	1358
4575	261
8244	5571
1480	6299
9579	4286
4921	7479
6386	6808
7682	7671
9406	1554
9303	1745
5411	6577
413	1802
3998	7285
8608	9178
435	1104
4244	7005
6709	4113
7034	6849
6146	7055
8246	6854
3635	3893
6731	9200
1938	2486
4588	3893
5200	6745
9511	2262
358	598
1372	1345
6215	3435
8734	9966
1995	3872
3746	5097
2272	9800
8749	3591
2007	9875
8661	2293
7606	3385
462	7489
5820	5598
4946	5354
9737	9543
7807	7739
5476	9884
6010	4368
5446	2582
9429	1110
519	9770
6953	1888
484	5202
1193	9965
8240	5721
6986	8291
6202	7708
5976	8392
7017	1694
6323	4735
811	2667
8365	8071
7960	445
1385	3145
3723	8813
650	5707
5980	1734
1307	8845
8939	7721
9621	4003
3566	480
8882	6720
8348	2617
8317	4658
4069	6517
2705	2174
4556	8297
6368	6743
682	4510
8131	6437
8037	2451
3353	9032
374	6341
6219	7772
8368	7466
4299	3272
8341	2337
8897	4372
8835	4325
2934	6209
4281	7880
5818	9182
8396	8650
8130	355
2806	8780
3781	557
4259	9784
1267	3356
5658	8564
6457	4290
4959	7240
2450	3354
7041	9701
6351	5048
2028	5918
1087	4265
5958	1547
8159	1709
1718	7701
8098	669
3448	1741
4007	1244
5515	1281
6441	794
3149	1743
1865	6154
427	4987
9353	713
9641	1429
1888	3069
4159	3188
5926	4070
7722	1599
6329	2803
5375	5929
5222	7121
5951	957
5044	8933
8944	1896
7968	4889
394	4318
1451	6491
6346	2041
3050	3732
7654	9793
4151	9615
8101	7021
7853	3367
8751	985
1049	1107
2402	6787
5057	9638
3030	7548
8878	663
1615	5550
1164	1494
3637	326
9440	4773
4430	9903
1203	4975
5850	5668
5986	1738
4050	9935
1907	3593
7940	7878
2172	7868
3265	3242
6803	5309
5821	3012
1085	8800
6186	1537
7399	6611
1998	233
9790	3177
3428	3841
6931	9926
4923	6641
3062	2557
9533	60
944	1025
9682	2241
4156	5574
9755	1649
1969	3835
2615	3057
9854	3842
7213	7579
4917	7755
2110	3135
9505	7625
4724	653
4071	8045
9730	9967
7680	1843
4996	1713
7393	6379
5849	3107
8068	1993
8576	4163
9248	4171
1547	4750
7250	5782
2910	1953
8269	8812
1513	4200
2082	2147
7645	8390
6659	3409
1042	5477
4252	8337
843	910
4496	4427
2741	5748
1201	2189
3009	3796
1159	2136
7386	8312
1339	9667
2396	1564
9956	1089
2174	3600
8196	120
6026	1325
6823	3512
1405	6419
9810	7108
1339	9731
4231	1626
2189	6272
6642	4523
3316	2137
7008	4312
7124	9522
4548	3137
139	3582
1064	5863
8104	2890
8326	1143
1520	1214
9363	6186
3027	8684
7521	9426
3286	5389
298	170
914	5767
4536	289
2774	507
5539	5589
3837	1819
1569	7671
1020	9149
6292	7159
2317	5221
7888	350
7426	4458
8494	8845
6231	6618
6453	2453
7461	3695
8086	1792
2072	470
9814	1190
4393	5819
1928	3897
3500	5497
9575	6131
1129	6289
6334	6917
8566	1408
8780	6770
4269	3477
2174	6694
9576	2707
5429	2703
8732	948
664	2947
3310	8816
3741	9967
5701	6587
1776	1313
3323	2311
6817	2733
1881	7040
8517	862
9137	8696
9548	8710
6452	8947
8839	6626
1626	3923
3654	2813
9360	6616
5264	8363
6217	4169
3223	9697
7419	7272
3808	7129
3903	241
2508	3542
2296	5274
1647	1930
8156	9584
2908	5621
6444	5083
3377	7158
8067	5247
9657	6665
1897	9195
2825	6927
6484	9117
8424	4723
6889	5807
4497	7861
7476	2481
2078	4569
5673	4025
717	984
2538	7850
2718	228
9361	5749
4731	3419
118	3844
4960	4284
4865	1118
3286	3980
2981	3960
9443	4470
3292	7340
419	8222
3089	933
1833	4169
2286	286
2488	7274
5260	4770
9364	3265
713	671
5048	1131
1588	4904
7037	7724
8541	2206
5354	3512
2419	8462
4746	8660
7722	3737
9423	8739
252	2284
6263	1647
9857	4965
822	7889
2720	4272
6988	6835
1016	9941
8000	2781
8181	8624
1253	2807
8565	6437
2019	6486
3141	7156
4595	8371
9981	9320
1113	8387
1909	7312
5072	4676
2432	5966
9026	8423
8341	8124
3805	7799
6049	7015
6977	7460
4350	7846
3814	4573
6568	2969
2853	1025
5521	8117
7541	1536
6695	4870
2000	4748
2661	3205
8079	4437
7763	3764
9696	9569
7398	9037
7888	7105
6168	7987
6244	1979
7744	2503
9133	9059
6818	2054
2727	4653
297	1478
5665	3965
86	4733
8290	7949
1564	980
871	812
3391	1308
1698	4048
6137	9776
2512	9586
9056	1702
8565	1283
7814	632
9979	2718
3408	255
3345	6299
4836	4151
3145	2643
4618	7923
5049	9838
4382	6415
2762	5035
2085	8473
7075	8650
9816	6159
2545	3421
4727	7672
2872	9479
5372	6481
4461	661
9131	7525
7033	2634
4355	7116
5524	4306
9918	5266
1316	2382
5553	6226
2383	800
9387	7799
3563	1522
9520	6673
2266	9349
3067	2075
7876	2437
8182	9953
3580	7263
5167	2881
4936	7567
1418	703
6377	7
6306	1406
9981	5378
4954	2436
3409	7300
3753	4628
7636	5800
4040	2246
5794	2038
1315	5189
2709	7832
8280	856
7417	3855
845	7526
9523	3215
5565	9808
1117	6418
4356	2487
3002	7996
5832	4298
8017	4071
8514	6193
7282	2385
4791	3379
7201	84
2293	3882
8693	8534
1855	5455
3230	385
7239	2727
7202	9165
3289	7473
7076	4899
6772	1182
5961	3087
3232	7127
6801	2078
2041	2160
9949	2651
5543	5625
7625	530
513	7546
7787	6722
8818	8701
1128	5991
2913	5232
8120	5519
2898	9449
5929	8962
9201	1069
4839	5897
7504	7608
2261	362
9289	7669
907	2416
2602	3081
4025	8733
6614	4608
5554	2876
1889	9356
3576	7160
8187	9544
3191	7683
7835	4291
4919	3308
2329	4728
4479	6085
95	3416
7653	3249
5890	2546
530	3305
3743	953
2910	8985
199	7055
5440	6628
2091	1414
9893	9174
7554	1227
2953	8835
7518	7071
5493	9032
436	9991
2006	3579
7252	5955
5742	203
990	6591
5709	5668
9671	3546
3290	4946
6192	2862
1983	81
7212	4074
7967	6954
9684	8736
4905	3036
2829	7144
4566	1744
4105	5727
497	3506
2118	117
4337	9548
7379	7154
1563	7071
5693	8323
5685	1458
6190	1902
5625	4439
2484	1120
4990	4117
9878	7386
5271	2237
6237	556
8964	6141
2692	2653
8238	8309
9491	7755
9481	3266
461	328
470	7188
9343	3409
229	2955
1928	6776
2816	1703
7563	8014
6924	4319
9895	3762
5088	3841
9619	1753
671	1987
2226	9710
4458	4028
5671	9542
3591	5935
1837	8705
116	8153
4562	3063
7918	6589
2331	8189
3338	2098
1785	8553
5507	7941
9747	9246
9367	2619
2431	5985
9455	1758
9424	4954
2904	8571
7027	4151
6105	5866
9815	4876
4193	3351
4201	6450
7316	5242
7705	232
3477	2892
8308	6137
3952	7588
4081	1322
7008	9104
2550	8076
4778	3770
5449	6450
3561	3980
6890	2740
6838	6320
8846	998
9811	8363
2776	4096
3412	6771
5289	3914
9907	3979
8647	1849
4752	337
4708	1168
6030	2712
3112	4853
590	6725
7216	504
2394	861
4223	8700
8666	716
9605	7545
6774	239
5758	7030
5837	8961
9973	9526
1466	7081
8311	5586
2848	7417
573	1976
2681	5200
9109	4221
6608	4104
8926	4744
8464	4475
7622	6003
3008	1644
954	7844
7554	2492
4999	7716
9683	8668
7250	6294
2115	8830
9051	8884
8692	2102
1125	9300
371	3520
2439	2573
905	4658
4746	9900
2075	2438
7946	8505
1894	737
8338	1717
9032	2787
1369	2359
9852	512
9654	9682
8678	7609
1707	7585
8053	2522
7667	3650
5474	3053
4033	7690
1848	3859
2137	5346
8121	1053
7723	9722
4006	8872
4415	6665
2514	563
9893	1965
4186	9816
2745	4560
4642	7618
1637	7456
3402	723
9810	5046
6534	1046
3141	9499
3568	2821
8101	8654
4074	9672
8793	4242
138	9282
6204	3111
7819	3408
2276	7095
4395	6638
5614	9729
8157	8150
227	9712
3745	3916
3342	6556
6916	9944
9338	670
1195	7848
1722	8581
4142	7549
9785	2943
7363	9535
7554	7965
4690	2051
5711	5713
2004	670
8355	6895
3853	3431
1928	372
3903	7733
1692	513
8702	9902
2690	8160
3322	2786
391	1688
5455	2104
3250	4524
1130	6434
3917	1838
3205	8821
1373	1896
132	3890
4259	1635
2217	2354
5921	9952
8099	1825
3036	7992
6333	524
8765	6602
777	1163
9152	5820
9631	5622
2161	2377
3306	3041
5840	2327
345	9402
849	5009
4341	4767
1906	1633
919	3094
4682	2712
1637	160
482	8314
9538	4686
507	1911
6269	7285
1460	83
1604	8490
7913	1845
6145	3958
2440	7637
8588	6439
5015	1327
8484	1502
9793	6835
7453	713
8157	1838
7728	6022
3384	317
1516	1647
333	8023
2133	1121
4082	1250
1335	8482
5892	9475
8029	92
5084	7357
2202	9934
2382	2565
7151	392
6397	4796
9060	3619
638	5911
4126	8086
9438	4476
4470	4724
554	4699
7564	4106
2708	8991
9960	4818
8364	5623
6710	9052
2667	4620
7180	6750
4069	1478
3434	3857
5640	4411
3971	2223
2066	3892
7323	4393
8921	3495
5081	5052
9967	4909
2950	9807
6249	2603
9779	549
9339	9590
1823	3227
7317	450
1146	506
3230	7568
3444	4883
793	7559
9460	2362
315	9296
4693	6192
4569	8639
648	3065
8123	8220
6073	5907
7431	4483
6474	7371
4419	652
7549	8738
9449	1432
8142	2195
2402	374
2783	6472
9874	3259
217	5456
5548	7338
870	3848
2115	2958
4105	6043
7766	7181
6386	3073
2644	8622
4002	5950
8975	8101
809	9106
5445	503
2794	5619
3299	5079
5837	7214
3476	6122
3649	3883
1132	5664
2638	5571
4534	7064
6526	1316
27	9807
4377	5876
2512	1683
8416	5447
421	5085
3823	2984
2065	2657
5300	8000
6679	9073
9494	6684
3387	4692
9455	6441
8766	6533
4738	4241
8970	1715
4526	9999
2385	4252
9542	7711
4258	8570
3329	3492
5581	7298
412	362
7394	9649
876	3907
8722	7121
4691	730
6960	8589
915	8241
4921	2600
8867	386
9515	8090
5155	8192
9252	3577
8184	4603
9593	5163
9285	6244
7525	8305
4293	8987
9174	3414
4745	10
6475	62
9049	7801
4133	7851
8584	1796
3484	3663
5201	5701
848	9200
8503	7445
2500	1364
8427	8814
4381	4997
1539	4867
900	2124
9400	9438
2757	6925
8615	1320
1260	6685
3366	4507
5254	2827
7750	1550
9279	1461
9558	4217
3641	1592
8970	8840
4135	9030
3211	587
2338	210
862	8453
8639	1593
562	1359
3259	6718
1669	8992
5984	2366
6257	3660
6639	5396
3043	1456
760	2243
7932	4722
2167	7687
781	4283
1341	1019
5189	8590
5210	925
4188	1983
7102	1828
9775	1093
7763	2269
8913	7025
6709	8632
392	2348
48	4533
6188	9451
9831	1030
9013	3634
8659	1861
1816	4810
1549	5990
7733	4023
2470	2736
7195	1566
4034	2635
6099	4015
3610	5279
2458	1416
7465	2870
2709	9891
720	2594
3085	341
455	2007
3496	6574
216	7723
651	2472
9199	7178
9500	3371
2336	9645
4783	4194
1969	512
5573	4859
3309	3772
8311	7452
1597	4703
2181	4479
9328	4060
2179	6425
8526	476
7172	2121
5006	7469
4759	4340
4375	5296
6341	4740
5252	8634
4639	1226
6304	1648
3849	3961
6331	5731
7714	5542
8847	6373
3409	4850
6567	5370
9940	3488
941	5111
2272	8817
8317	3673
8569	8556
9374	1020
5454	2085
9752	7160
1275	9779
1459	5282
7718	2660
6673	6523
3871	7913
3168	9856
6621	7844
4285	5123
4347	8024
4101	1488
7712	1356
7247	8054
4555	9513
4632	5697
301	2483
4266	4529
4470	9967
6300	9403
5091	396
7664	4158
3529	8075
3312	2203
512	5272
6060	9244
8382	4633
8550	8176
1604	2621
8605	5135
7914	8275
2375	9173
4410	5714
3060	2303
7522	3999
1935	7097
4677	3664
2351	1083
9044	6412
5881	2697
9353	379
9479	9284
191	5901
3432	8902
2968	3952
1505	5402
9883	4986
6981	4197
6793	4411
7810	353
5842	6024
2849	60
5523	4883
7213	6424
5985	9837
6992	2834
938	8141
773	3718
1206	2743
4128	4463
8139	9723
128	3888
4459	9330
3209	6932
3465	5189
8528	9244
9565	4212
2218	7143
5679	6823
1461	801
5693	2100
6846	346
4957	8533
8473	1490
206	4465
3205	6767
6138	7142
8518	4982
4573	3358
7626	2621
3945	4364
4091	3815
543	1482
237	1712
4739	8444
7796	1120
8681	6756
7312	5737
6069	114
3144	6946
6986	3332
9720	9196
6692	9675
8813	6730
1293	6424
9569	5940
7853	141
8764	777
6531	3933
4339	9687
6654	6584
4448	8927
9132	5389
8237	5527
2669	6443
1913	8749
5184	3182
3009	3144
8374	1541
2319	8400
6022	8036
9328	4315
2061	7073
2689	1241
1349	5035
9098	1135
8255	9149
1532	4099
789	3613
5296	5839
4455	5840
5899	748
1055	9267
5605	5673
9017	4595
4032	8017
921	2792
4701	4883
3105	2625
82	1399
9509	9965
1482	9981
7105	6174
477	6316
5191	8237
4120	3239
517	2519
7077	5654
6558	1525
1498	2425
6327	1691
8444	4188
9561	8674
4752	7735
1521	9993
9712	583
9596	3221
9253	2539
8990	3710
6202	9554
7380	1318
7441	8676
5467	6716
747	5208
7208	1091
3731	1843
7598	8202
965	4362
2762	2418
5823	8926
5740	7171
4455	7027
7890	7696
8373	6270
4141	5588
2220	8076
6568	2119
1710	7908
1491	3456
2685	2979
5455	4917
3388	8587
16	9274
1652	1566
2244	5460
1996	5653
4421	8757
3294	4022
1780	9405
6710	5147
7474	3633
252	8767
7686	6060
301	678
1215	4267
3735	2702
1705	1750
7074	7113
7806	4842
9455	5003
7235	3084
7701	7824
1389	4685
335	5541
617	3097
2597	8948
3879	4331
1466	3495
9869	8304
8312	9291
4410	8914
1272	3225
1268	5518
939	8739
27	8659
1623	5142
7062	9890
1219	5718
7474	2366
41	9875
1506	3991
7146	3655
3205	4681
7313	4310
8309	9831
4724	3517
7874	3483
7809	766
4853	998
7532	9790
5230	9459
7959	2973
9809	5539
1581	3295
9819	8275
2265	9912
5022	6519
2785	9748
4230	8791
2736	5941
5804	5036
1144	6158
2912	2111
7851	7651
2994	8021
2089	2788
7273	1063
7828	6128
3495	9456
9663	407
7390	4589
654	1150
6568	1847
5914	881
2983	3752
1446	8764
9546	5402
4286	4005
2993	7670
2456	9098
